#             R [au]        psi_0 [a.u.]
    2.000066668889E0   3.906793457771E-1
    2.003400113337E0   3.887634074073E-1
    2.006733557785E0   3.868525766886E-1
    2.010067002233E0   3.849468812563E-1
    2.013400446682E0   3.830463483103E-1
    2.016733891130E0   3.811510046156E-1
    2.020067335578E0   3.792608765048E-1
    2.023400780026E0   3.773759898790E-1
    2.026734224474E0   3.754963702099E-1
    2.030067668922E0   3.736220425412E-1
    2.033401113370E0   3.717530314905E-1
    2.036734557819E0   3.698893612505E-1
    2.040068002267E0   3.680310555913E-1
    2.043401446715E0   3.661781378615E-1
    2.046734891163E0   3.643306309906E-1
    2.050068335611E0   3.624885574900E-1
    2.053401780059E0   3.606519394553E-1
    2.056735224507E0   3.588207985678E-1
    2.060068668956E0   3.569951560963E-1
    2.063402113404E0   3.551750328991E-1
    2.066735557852E0   3.533604494254E-1
    2.070069002300E0   3.515514257176E-1
    2.073402446748E0   3.497479814128E-1
    2.076735891196E0   3.479501357446E-1
    2.080069335645E0   3.461579075455E-1
    2.083402780093E0   3.443713152480E-1
    2.086736224541E0   3.425903768870E-1
    2.090069668989E0   3.408151101016E-1
    2.093403113437E0   3.390455321369E-1
    2.096736557885E0   3.372816598462E-1
    2.100070002333E0   3.355235096924E-1
    2.103403446782E0   3.337710977506E-1
    2.106736891230E0   3.320244397095E-1
    2.110070335678E0   3.302835508739E-1
    2.113403780126E0   3.285484461661E-1
    2.116737224574E0   3.268191401283E-1
    2.120070669022E0   3.250956469246E-1
    2.123404113470E0   3.233779803427E-1
    2.126737557919E0   3.216661537963E-1
    2.130071002367E0   3.199601803269E-1
    2.133404446815E0   3.182600726060E-1
    2.136737891263E0   3.165658429368E-1
    2.140071335711E0   3.148775032567E-1
    2.143404780159E0   3.131950651393E-1
    2.146738224607E0   3.115185397963E-1
    2.150071669056E0   3.098479380794E-1
    2.153405113504E0   3.081832704832E-1
    2.156738557952E0   3.065245471464E-1
    2.160072002400E0   3.048717778543E-1
    2.163405446848E0   3.032249720411E-1
    2.166738891296E0   3.015841387917E-1
    2.170072335745E0   2.999492868441E-1
    2.173405780193E0   2.983204245915E-1
    2.176739224641E0   2.966975600841E-1
    2.180072669089E0   2.950807010319E-1
    2.183406113537E0   2.934698548064E-1
    2.186739557985E0   2.918650284429E-1
    2.190073002433E0   2.902662286426E-1
    2.193406446882E0   2.886734617751E-1
    2.196739891330E0   2.870867338803E-1
    2.200073335778E0   2.855060506705E-1
    2.203406780226E0   2.839314175331E-1
    2.206740224674E0   2.823628395322E-1
    2.210073669122E0   2.808003214113E-1
    2.213407113570E0   2.792438675954E-1
    2.216740558019E0   2.776934821929E-1
    2.220074002467E0   2.761491689985E-1
    2.223407446915E0   2.746109314947E-1
    2.226740891363E0   2.730787728547E-1
    2.230074335811E0   2.715526959440E-1
    2.233407780259E0   2.700327033232E-1
    2.236741224707E0   2.685187972501E-1
    2.240074669156E0   2.670109796819E-1
    2.243408113604E0   2.655092522772E-1
    2.246741558052E0   2.640136163989E-1
    2.250075002500E0   2.625240731160E-1
