#             R [au]        psi_0 [a.u.]        psi_1 [a.u.]        psi_2 [a.u.]
    1.555585186173E1  9.894359470855E-62 -7.148340971210E-53  9.726419165182E-35
    1.555651855062E1  9.831338266940E-62 -7.109227526635E-53  9.691553456682E-35
    1.555718523951E1  9.768718470731E-62 -7.070328098369E-53  9.656812729186E-35
    1.555785192840E1  9.706497525499E-62 -7.031641515382E-53  9.622196534682E-35
    1.555851861729E1  9.644672890801E-62 -6.993166613054E-53  9.587704426763E-35
    1.555918530618E1  9.583242042373E-62 -6.954902233133E-53  9.553335960624E-35
    1.555985199507E1  9.522202472029E-62 -6.916847223711E-53  9.519090693055E-35
    1.556051868396E1  9.461551687561E-62 -6.879000439176E-53  9.484968182432E-35
    1.556118537285E1  9.401287212633E-62 -6.841360740190E-53  9.450967988716E-35
    1.556185206174E1  9.341406586683E-62 -6.803926993646E-53  9.417089673445E-35
    1.556251875063E1  9.281907364819E-62 -6.766698072638E-53  9.383332799728E-35
    1.556318543951E1  9.222787117724E-62 -6.729672856426E-53  9.349696932242E-35
    1.556385212840E1  9.164043431553E-62 -6.692850230402E-53  9.316181637223E-35
    1.556451881729E1  9.105673907837E-62 -6.656229086057E-53  9.282786482462E-35
    1.556518550618E1  9.047676163382E-62 -6.619808320948E-53  9.249511037299E-35
    1.556585219507E1  8.990047830176E-62 -6.583586838663E-53  9.216354872618E-35
    1.556651888396E1  8.932786555286E-62 -6.547563548790E-53  9.183317560842E-35
    1.556718557285E1  8.875890000770E-62 -6.511737366883E-53  9.150398675927E-35
    1.556785226174E1  8.819355843575E-62 -6.476107214431E-53  9.117597793354E-35
    1.556851895063E1  8.763181775445E-62 -6.440672018823E-53  9.084914490127E-35
    1.556918563952E1  8.707365502825E-62 -6.405430713316E-53  9.052348344768E-35
    1.556985232841E1  8.651904746772E-62 -6.370382237007E-53  9.019898937307E-35
    1.557051901730E1  8.596797242854E-62 -6.335525534794E-53  8.987565849281E-35
    1.557118570619E1  8.542040741065E-62 -6.300859557352E-53  8.955348663726E-35
    1.557185239508E1  8.487633005731E-62 -6.266383261095E-53  8.923246965175E-35
    1.557251908397E1  8.433571815414E-62 -6.232095608149E-53  8.891260339648E-35
    1.557318577286E1  8.379854962830E-62 -6.197995566316E-53  8.859388374649E-35
    1.557385246175E1  8.326480254750E-62 -6.164082109049E-53  8.827630659161E-35
    1.557451915064E1  8.273445511917E-62 -6.130354215416E-53  8.795986783642E-35
    1.557518583953E1  8.220748568954E-62 -6.096810870073E-53  8.764456340017E-35
    1.557585252842E1  8.168387274276E-62 -6.063451063230E-53  8.733038921672E-35
    1.557651921731E1  8.116359490003E-62 -6.030273790623E-53  8.701734123453E-35
    1.557718590620E1  8.064663091870E-62 -5.997278053482E-53  8.670541541657E-35
    1.557785259509E1  8.013295969145E-62 -5.964462858503E-53  8.639460774028E-35
    1.557851928398E1  7.962256024539E-62 -5.931827217818E-53  8.608491419754E-35
    1.557918597287E1  7.911541174121E-62 -5.899370148962E-53  8.577633079458E-35
    1.557985266176E1  7.861149347233E-62 -5.867090674847E-53  8.546885355194E-35
    1.558051935065E1  7.811078486407E-62 -5.834987823731E-53  8.516247850444E-35
    1.558118603953E1  7.761326547281E-62 -5.803060629189E-53  8.485720170110E-35
    1.558185272842E1  7.711891498511E-62 -5.771308130085E-53  8.455301920512E-35
    1.558251941731E1  7.662771321693E-62 -5.739729370541E-53  8.424992709379E-35
    1.558318610620E1  7.613964011281E-62 -5.708323399909E-53  8.394792145849E-35
    1.558385279509E1  7.565467574501E-62 -5.677089272744E-53  8.364699840459E-35
    1.558451948398E1  7.517280031272E-62 -5.646026048772E-53  8.334715405141E-35
    1.558518617287E1  7.469399414124E-62 -5.615132792866E-53  8.304838453222E-35
    1.558585286176E1  7.421823768122E-62 -5.584408575015E-53  8.275068599411E-35
    1.558651955065E1  7.374551150780E-62 -5.553852470297E-53  8.245405459801E-35
    1.558718623954E1  7.327579631984E-62 -5.523463558849E-53  8.215848651860E-35
    1.558785292843E1  7.280907293915E-62 -5.493240925844E-53  8.186397794426E-35
    1.558851961732E1  7.234532230970E-62 -5.463183661459E-53  8.157052507705E-35
    1.558918630621E1  7.188452549683E-62 -5.433290860849E-53  8.127812413265E-35
    1.558985299510E1  7.142666368647E-62 -5.403561624121E-53  8.098677134030E-35
    1.559051968399E1  7.097171818439E-62 -5.373995056306E-53  8.069646294273E-35
    1.559118637288E1  7.051967041545E-62 -5.344590267331E-53  8.040719519618E-35
    1.559185306177E1  7.007050192279E-62 -5.315346371994E-53  8.011896437028E-35
    1.559251975066E1  6.962419436714E-62 -5.286262489936E-53  7.983176674805E-35
    1.559318643955E1  6.918072952603E-62 -5.257337745616E-53  7.954559862583E-35
    1.559385312844E1  6.874008929304E-62 -5.228571268282E-53  7.926045631322E-35
    1.559451981733E1  6.830225567711E-62 -5.199962191948E-53  7.897633613307E-35
    1.559518650622E1  6.786721080173E-62 -5.171509655366E-53  7.869323442141E-35
    1.559585319511E1  6.743493690429E-62 -5.143212802000E-53  7.841114752739E-35
    1.559651988400E1  6.700541633531E-62 -5.115070780001E-53  7.813007181325E-35
    1.559718657289E1  6.657863155770E-62 -5.087082742182E-53  7.785000365429E-35
    1.559785326178E1  6.615456514611E-62 -5.059247845989E-53  7.757093943877E-35
    1.559851995067E1  6.573319978615E-62 -5.031565253481E-53  7.729287556793E-35
    1.559918663955E1  6.531451827372E-62 -5.004034131301E-53  7.701580845588E-35
    1.559985332844E1  6.489850351431E-62 -4.976653650651E-53  7.673973452960E-35
    1.560052001733E1  6.448513852229E-62 -4.949422987268E-53  7.646465022889E-35
    1.560118670622E1  6.407440642019E-62 -4.922341321400E-53  7.619055200629E-35
    1.560185339511E1  6.366629043809E-62 -4.895407837781E-53  7.591743632707E-35
    1.560252008400E1  6.326077391283E-62 -4.868621725605E-53  7.564529966916E-35
    1.560318677289E1  6.285784028743E-62 -4.841982178500E-53  7.537413852313E-35
    1.560385346178E1  6.245747311034E-62 -4.815488394511E-53  7.510394939211E-35
    1.560452015067E1  6.205965603481E-62 -4.789139576069E-53  7.483472879178E-35
    1.560518683956E1  6.166437281821E-62 -4.762934929966E-53  7.456647325031E-35
    1.560585352845E1  6.127160732134E-62 -4.736873667340E-53  7.429917930831E-35
    1.560652021734E1  6.088134350784E-62 -4.710955003640E-53  7.403284351879E-35
    1.560718690623E1  6.049356544347E-62 -4.685178158611E-53  7.376746244712E-35
    1.560785359512E1  6.010825729546E-62 -4.659542356267E-53  7.350303267098E-35
    1.560852028401E1  5.972540333193E-62 -4.634046824866E-53  7.323955078033E-35
    1.560918697290E1  5.934498792117E-62 -4.608690796891E-53  7.297701337732E-35
    1.560985366179E1  5.896699553105E-62 -4.583473509023E-53  7.271541707632E-35
    1.561052035068E1  5.859141072835E-62 -4.558394202122E-53  7.245475850381E-35
    1.561118703957E1  5.821821817819E-62 -4.533452121198E-53  7.219503429837E-35
    1.561185372846E1  5.784740264331E-62 -4.508646515396E-53  7.193624111064E-35
    1.561252041735E1  5.747894898356E-62 -4.483976637966E-53  7.167837560325E-35
    1.561318710624E1  5.711284215518E-62 -4.459441746246E-53  7.142143445079E-35
    1.561385379513E1  5.674906721024E-62 -4.435041101638E-53  7.116541433980E-35
    1.561452048402E1  5.638760929604E-62 -4.410773969584E-53  7.091031196867E-35
    1.561518717291E1  5.602845365447E-62 -4.386639619546E-53  7.065612404763E-35
    1.561585386180E1  5.567158562140E-62 -4.362637324983E-53  7.040284729872E-35
    1.561652055069E1  5.531699062613E-62 -4.338766363330E-53  7.015047845569E-35
    1.561718723957E1  5.496465419076E-62 -4.315026015974E-53  6.989901426405E-35
    1.561785392846E1  5.461456192960E-62 -4.291415568236E-53  6.964845148093E-35
    1.561852061735E1  5.426669954858E-62 -4.267934309346E-53  6.939878687512E-35
    1.561918730624E1  5.392105284471E-62 -4.244581532425E-53  6.915001722698E-35
    1.561985399513E1  5.357760770542E-62 -4.221356534460E-53  6.890213932840E-35
    1.562052068402E1  5.323635010805E-62 -4.198258616285E-53  6.865514998278E-35
    1.562118737291E1  5.289726611926E-62 -4.175287082560E-53  6.840904600497E-35
    1.562185406180E1  5.256034189445E-62 -4.152441241750E-53  6.816382422127E-35
    1.562252075069E1  5.222556367721E-62 -4.129720406102E-53  6.791948146931E-35
    1.562318743958E1  5.189291779874E-62 -4.107123891629E-53  6.767601459808E-35
    1.562385412847E1  5.156239067730E-62 -4.084651018085E-53  6.743342046787E-35
    1.562452081736E1  5.123396881768E-62 -4.062301108946E-53  6.719169595022E-35
    1.562518750625E1  5.090763881059E-62 -4.040073491390E-53  6.695083792788E-35
    1.562585419514E1  5.058338733218E-62 -4.017967496276E-53  6.671084329477E-35
    1.562652088403E1  5.026120114345E-62 -3.995982458125E-53  6.647170895595E-35
    1.562718757292E1  4.994106708974E-62 -3.974117715099E-53  6.623343182759E-35
    1.562785426181E1  4.962297210015E-62 -3.952372608982E-53  6.599600883688E-35
    1.562852095070E1  4.930690318707E-62 -3.930746485158E-53  6.575943692206E-35
    1.562918763959E1  4.899284744558E-62 -3.909238692594E-53  6.552371303232E-35
    1.562985432848E1  4.868079205297E-62 -3.887848583819E-53  6.528883412780E-35
    1.563052101737E1  4.837072426821E-62 -3.866575514906E-53  6.505479717953E-35
    1.563118770626E1  4.806263143142E-62 -3.845418845448E-53  6.482159916941E-35
    1.563185439515E1  4.775650096334E-62 -3.824377938547E-53  6.458923709013E-35
    1.563252108404E1  4.745232036485E-62 -3.803452160785E-53  6.435770794519E-35
    1.563318777293E1  4.715007721644E-62 -3.782640882212E-53  6.412700874882E-35
    1.563385446182E1  4.684975917770E-62 -3.761943476326E-53  6.389713652596E-35
    1.563452115071E1  4.655135398682E-62 -3.741359320052E-53  6.366808831220E-35
    1.563518783959E1  4.625484946009E-62 -3.720887793723E-53  6.343986115376E-35
    1.563585452848E1  4.596023349142E-62 -3.700528281065E-53  6.321245210746E-35
    1.563652121737E1  4.566749405180E-62 -3.680280169174E-53  6.298585824066E-35
    1.563718790626E1  4.537661918886E-62 -3.660142848501E-53  6.276007663124E-35
    1.563785459515E1  4.508759702636E-62 -3.640115712832E-53  6.253510436754E-35
    1.563852128404E1  4.480041576368E-62 -3.620198159269E-53  6.231093854836E-35
    1.563918797293E1  4.451506367538E-62 -3.600389588215E-53  6.208757628287E-35
    1.563985466182E1  4.423152911072E-62 -3.580689403350E-53  6.186501469064E-35
    1.564052135071E1  4.394980049314E-62 -3.561097011622E-53  6.164325090153E-35
    1.564118803960E1  4.366986631982E-62 -3.541611823219E-53  6.142228205571E-35
    1.564185472849E1  4.339171516124E-62 -3.522233251561E-53  6.120210530358E-35
    1.564252141738E1  4.311533566062E-62 -3.502960713273E-53  6.098271780580E-35
    1.564318810627E1  4.284071653358E-62 -3.483793628174E-53  6.076411673315E-35
    1.564385479516E1  4.256784656756E-62 -3.464731419260E-53  6.054629926658E-35
    1.564452148405E1  4.229671462146E-62 -3.445773512680E-53  6.032926259717E-35
    1.564518817294E1  4.202730962511E-62 -3.426919337726E-53  6.011300392601E-35
    1.564585486183E1  4.175962057887E-62 -3.408168326810E-53  5.989752046429E-35
    1.564652155072E1  4.149363655316E-62 -3.389519915453E-53  5.968280943313E-35
    1.564718823961E1  4.122934668800E-62 -3.370973542262E-53  5.946886806367E-35
    1.564785492850E1  4.096674019259E-62 -3.352528648917E-53  5.925569359694E-35
    1.564852161739E1  4.070580634487E-62 -3.334184680153E-53  5.904328328387E-35
    1.564918830628E1  4.044653449107E-62 -3.315941083742E-53  5.883163438525E-35
    1.564985499517E1  4.018891404526E-62 -3.297797310478E-53  5.862074417168E-35
    1.565052168406E1  3.993293448897E-62 -3.279752814162E-53  5.841060992354E-35
    1.565118837295E1  3.967858537069E-62 -3.261807051581E-53  5.820122893098E-35
    1.565185506184E1  3.942585630549E-62 -3.243959482497E-53  5.799259849384E-35
    1.565252175073E1  3.917473697462E-62 -3.226209569624E-53  5.778471592165E-35
    1.565318843961E1  3.892521712500E-62 -3.208556778621E-53  5.757757853358E-35
    1.565385512850E1  3.867728656890E-62 -3.191000578066E-53  5.737118365843E-35
    1.565452181739E1  3.843093518345E-62 -3.173540439448E-53  5.716552863455E-35
    1.565518850628E1  3.818615291028E-62 -3.156175837146E-53  5.696061080983E-35
    1.565585519517E1  3.794292975507E-62 -3.138906248416E-53  5.675642754169E-35
    1.565652188406E1  3.770125578716E-62 -3.121731153374E-53  5.655297619700E-35
    1.565718857295E1  3.746112113915E-62 -3.104650034981E-53  5.635025415208E-35
    1.565785526184E1  3.722251600648E-62 -3.087662379026E-53  5.614825879266E-35
    1.565852195073E1  3.698543064705E-62 -3.070767674113E-53  5.594698751382E-35
    1.565918863962E1  3.674985538080E-62 -3.053965411643E-53  5.574643772001E-35
    1.565985532851E1  3.651578058933E-62 -3.037255085800E-53  5.554660682496E-35
    1.566052201740E1  3.628319671552E-62 -3.020636193538E-53  5.534749225167E-35
    1.566118870629E1  3.605209426309E-62 -3.004108234559E-53  5.514909143239E-35
    1.566185539518E1  3.582246379627E-62 -2.987670711307E-53  5.495140180856E-35
    1.566252208407E1  3.559429593939E-62 -2.971323128946E-53  5.475442083082E-35
    1.566318877296E1  3.536758137649E-62 -2.955064995347E-53  5.455814595891E-35
    1.566385546185E1  3.514231085095E-62 -2.938895821077E-53  5.436257466170E-35
    1.566452215074E1  3.491847516510E-62 -2.922815119377E-53  5.416770441714E-35
    1.566518883963E1  3.469606517986E-62 -2.906822406153E-53  5.397353271219E-35
    1.566585552852E1  3.447507181438E-62 -2.890917199962E-53  5.378005704285E-35
    1.566652221741E1  3.425548604562E-62 -2.875099021993E-53  5.358727491408E-35
    1.566718890630E1  3.403729890802E-62 -2.859367396054E-53  5.339518383979E-35
    1.566785559519E1  3.382050149314E-62 -2.843721848560E-53  5.320378134279E-35
    1.566852228408E1  3.360508494926E-62 -2.828161908519E-53  5.301306495479E-35
    1.566918897297E1  3.339104048105E-62 -2.812687107512E-53  5.282303221633E-35
    1.566985566186E1  3.317835934921E-62 -2.797296979687E-53  5.263368067677E-35
    1.567052235075E1  3.296703287009E-62 -2.781991061738E-53  5.244500789426E-35
    1.567118903963E1  3.275705241535E-62 -2.766768892897E-53  5.225701143570E-35
    1.567185572852E1  3.254840941163E-62 -2.751630014914E-53  5.206968887671E-35
    1.567252241741E1  3.234109534014E-62 -2.736573972049E-53  5.188303780161E-35
    1.567318910630E1  3.213510173638E-62 -2.721600311054E-53  5.169705580337E-35
    1.567385579519E1  3.193042018976E-62 -2.706708581161E-53  5.151174048358E-35
    1.567452248408E1  3.172704234324E-62 -2.691898334071E-53  5.132708945246E-35
    1.567518917297E1  3.152495989302E-62 -2.677169123935E-53  5.114310032875E-35
    1.567585586186E1  3.132416458821E-62 -2.662520507344E-53  5.095977073977E-35
    1.567652255075E1  3.112464823045E-62 -2.647952043317E-53  5.077709832131E-35
    1.567718923964E1  3.092640267361E-62 -2.633463293284E-53  5.059508071766E-35
    1.567785592853E1  3.072941982343E-62 -2.619053821076E-53  5.041371558154E-35
    1.567852261742E1  3.053369163722E-62 -2.604723192909E-53  5.023300057409E-35
    1.567918930631E1  3.033921012352E-62 -2.590470977374E-53  5.005293336484E-35
    1.567985599520E1  3.014596734177E-62 -2.576296745422E-53  4.987351163166E-35
    1.568052268409E1  2.995395540197E-62 -2.562200070353E-53  4.969473306075E-35
    1.568118937298E1  2.976316646439E-62 -2.548180527798E-53  4.951659534661E-35
    1.568185606187E1  2.957359273924E-62 -2.534237695714E-53  4.933909619199E-35
    1.568252275076E1  2.938522648632E-62 -2.520371154366E-53  4.916223330790E-35
    1.568318943965E1  2.919806001476E-62 -2.506580486314E-53  4.898600441352E-35
    1.568385612854E1  2.901208568266E-62 -2.492865276405E-53  4.881040723624E-35
    1.568452281743E1  2.882729589680E-62 -2.479225111755E-53  4.863543951158E-35
    1.568518950632E1  2.864368311233E-62 -2.465659581741E-53  4.846109898317E-35
    1.568585619521E1  2.846123983243E-62 -2.452168277985E-53  4.828738340274E-35
    1.568652288410E1  2.827995860807E-62 -2.438750794346E-53  4.811429053009E-35
    1.568718957299E1  2.809983203763E-62 -2.425406726903E-53  4.794181813302E-35
    1.568785626188E1  2.792085276666E-62 -2.412135673946E-53  4.776996398736E-35
    1.568852295077E1  2.774301348753E-62 -2.398937235963E-53  4.759872587689E-35
    1.568918963965E1  2.756630693918E-62 -2.385811015628E-53  4.742810159336E-35
    1.568985632854E1  2.739072590679E-62 -2.372756617789E-53  4.725808893641E-35
    1.569052301743E1  2.721626322147E-62 -2.359773649457E-53  4.708868571359E-35
    1.569118970632E1  2.704291176003E-62 -2.346861719791E-53  4.691988974029E-35
    1.569185639521E1  2.687066444463E-62 -2.334020440091E-53  4.675169883974E-35
    1.569252308410E1  2.669951424250E-62 -2.321249423783E-53  4.658411084297E-35
    1.569318977299E1  2.652945416570E-62 -2.308548286408E-53  4.641712358879E-35
    1.569385646188E1  2.636047727077E-62 -2.295916645610E-53  4.625073492376E-35
    1.569452315077E1  2.619257665847E-62 -2.283354121127E-53  4.608494270214E-35
    1.569518983966E1  2.602574547354E-62 -2.270860334775E-53  4.591974478591E-35
    1.569585652855E1  2.585997690435E-62 -2.258434910443E-53  4.575513904469E-35
    1.569652321744E1  2.569526418267E-62 -2.246077474074E-53  4.559112335575E-35
    1.569718990633E1  2.553160058338E-62 -2.233787653660E-53  4.542769560396E-35
    1.569785659522E1  2.536897942418E-62 -2.221565079229E-53  4.526485368178E-35
    1.569852328411E1  2.520739406536E-62 -2.209409382831E-53  4.510259548923E-35
    1.569918997300E1  2.504683790947E-62 -2.197320198531E-53  4.494091893384E-35
    1.569985666189E1  2.488730440112E-62 -2.185297162397E-53  4.477982193065E-35
    1.570052335078E1  2.472878702663E-62 -2.173339912486E-53  4.461930240218E-35
    1.570119003967E1  2.457127931384E-62 -2.161448088837E-53  4.445935827839E-35
    1.570185672856E1  2.441477483180E-62 -2.149621333459E-53  4.429998749665E-35
    1.570252341745E1  2.425926719052E-62 -2.137859290319E-53  4.414118800175E-35
    1.570319010634E1  2.410475004073E-62 -2.126161605333E-53  4.398295774583E-35
    1.570385679523E1  2.395121707358E-62 -2.114527926351E-53  4.382529468837E-35
    1.570452348412E1  2.379866202040E-62 -2.102957903156E-53  4.366819679617E-35
    1.570519017301E1  2.364707865247E-62 -2.091451187441E-53  4.351166204331E-35
    1.570585686190E1  2.349646078073E-62 -2.080007432809E-53  4.335568841114E-35
    1.570652355079E1  2.334680225553E-62 -2.068626294757E-53  4.320027388826E-35
    1.570719023967E1  2.319809696642E-62 -2.057307430666E-53  4.304541647044E-35
    1.570785692856E1  2.305033884183E-62 -2.046050499794E-53  4.289111416068E-35
    1.570852361745E1  2.290352184890E-62 -2.034855163262E-53  4.273736496910E-35
    1.570919030634E1  2.275763999318E-62 -2.023721084044E-53  4.258416691299E-35
    1.570985699523E1  2.261268731839E-62 -2.012647926962E-53  4.243151801671E-35
    1.571052368412E1  2.246865790620E-62 -2.001635358667E-53  4.227941631173E-35
    1.571119037301E1  2.232554587598E-62 -1.990683047638E-53  4.212785983656E-35
    1.571185706190E1  2.218334538454E-62 -1.979790664165E-53  4.197684663676E-35
    1.571252375079E1  2.204205062594E-62 -1.968957880345E-53  4.182637476487E-35
    1.571319043968E1  2.190165583117E-62 -1.958184370068E-53  4.167644228042E-35
    1.571385712857E1  2.176215526802E-62 -1.947469809006E-53  4.152704724992E-35
    1.571452381746E1  2.162354324075E-62 -1.936813874609E-53  4.137818774678E-35
    1.571519050635E1  2.148581408992E-62 -1.926216246091E-53  4.122986185133E-35
    1.571585719524E1  2.134896219212E-62 -1.915676604420E-53  4.108206765077E-35
    1.571652388413E1  2.121298195978E-62 -1.905194632310E-53  4.093480323917E-35
    1.571719057302E1  2.107786784091E-62 -1.894770014213E-53  4.078806671744E-35
    1.571785726191E1  2.094361431887E-62 -1.884402436305E-53  4.064185619327E-35
    1.571852395080E1  2.081021591217E-62 -1.874091586480E-53  4.049616978115E-35
    1.571919063969E1  2.067766717423E-62 -1.863837154341E-53  4.035100560233E-35
    1.571985732858E1  2.054596269318E-62 -1.853638831188E-53  4.020636178480E-35
    1.572052401747E1  2.041509709159E-62 -1.843496310010E-53  4.006223646323E-35
    1.572119070636E1  2.028506502629E-62 -1.833409285478E-53  3.991862777902E-35
    1.572185739525E1  2.015586118816E-62 -1.823377453930E-53  3.977553388021E-35
    1.572252408414E1  2.002748030188E-62 -1.813400513368E-53  3.963295292147E-35
    1.572319077303E1  1.989991712574E-62 -1.803478163447E-53  3.949088306409E-35
    1.572385746192E1  1.977316645140E-62 -1.793610105464E-53  3.934932247597E-35
    1.572452415081E1  1.964722310371E-62 -1.783796042351E-53  3.920826933156E-35
    1.572519083969E1  1.952208194048E-62 -1.774035678664E-53  3.906772181185E-35
    1.572585752858E1  1.939773785227E-62 -1.764328720578E-53  3.892767810437E-35
    1.572652421747E1  1.927418576219E-62 -1.754674875875E-53  3.878813640312E-35
    1.572719090636E1  1.915142062567E-62 -1.745073853934E-53  3.864909490860E-35
    1.572785759525E1  1.902943743028E-62 -1.735525365727E-53  3.851055182774E-35
    1.572852428414E1  1.890823119554E-62 -1.726029123805E-53  3.837250537391E-35
    1.572919097303E1  1.878779697265E-62 -1.716584842294E-53  3.823495376689E-35
    1.572985766192E1  1.866812984436E-62 -1.707192236883E-53  3.809789523281E-35
    1.573052435081E1  1.854922492473E-62 -1.697851024817E-53  3.796132800421E-35
    1.573119103970E1  1.843107735895E-62 -1.688560924887E-53  3.782525031991E-35
    1.573185772859E1  1.831368232312E-62 -1.679321657424E-53  3.768966042509E-35
    1.573252441748E1  1.819703502406E-62 -1.670132944290E-53  3.755455657120E-35
    1.573319110637E1  1.808113069915E-62 -1.660994508867E-53  3.741993701594E-35
    1.573385779526E1  1.796596461607E-62 -1.651906076051E-53  3.728580002329E-35
    1.573452448415E1  1.785153207267E-62 -1.642867372244E-53  3.715214386343E-35
    1.573519117304E1  1.773782839673E-62 -1.633878125345E-53  3.701896681275E-35
    1.573585786193E1  1.762484894579E-62 -1.624938064742E-53  3.688626715382E-35
    1.573652455082E1  1.751258910697E-62 -1.616046921302E-53  3.675404317535E-35
    1.573719123971E1  1.740104429677E-62 -1.607204427366E-53  3.662229317221E-35
    1.573785792860E1  1.729020996089E-62 -1.598410316741E-53  3.649101544537E-35
    1.573852461749E1  1.718008157401E-62 -1.589664324687E-53  3.636020830188E-35
    1.573919130638E1  1.707065463967E-62 -1.580966187916E-53  3.622987005487E-35
    1.573985799527E1  1.696192469003E-62 -1.572315644578E-53  3.609999902352E-35
    1.574052468416E1  1.685388728570E-62 -1.563712434257E-53  3.597059353303E-35
    1.574119137305E1  1.674653801559E-62 -1.555156297963E-53  3.584165191460E-35
    1.574185806194E1  1.663987249669E-62 -1.546646978121E-53  3.571317250541E-35
    1.574252475083E1  1.653388637391E-62 -1.538184218566E-53  3.558515364863E-35
    1.574319143971E1  1.642857531989E-62 -1.529767764536E-53  3.545759369332E-35
    1.574385812860E1  1.632393503486E-62 -1.521397362660E-53  3.533049099449E-35
    1.574452481749E1  1.621996124640E-62 -1.513072760958E-53  3.520384391304E-35
    1.574519150638E1  1.611664970933E-62 -1.504793708824E-53  3.507765081576E-35
    1.574585819527E1  1.601399620551E-62 -1.496559957025E-53  3.495191007526E-35
    1.574652488416E1  1.591199654365E-62 -1.488371257694E-53  3.482662007002E-35
    1.574719157305E1  1.581064655916E-62 -1.480227364317E-53  3.470177918431E-35
    1.574785826194E1  1.570994211399E-62 -1.472128031729E-53  3.457738580819E-35
    1.574852495083E1  1.560987909643E-62 -1.464073016110E-53  3.445343833751E-35
    1.574919163972E1  1.551045342097E-62 -1.456062074970E-53  3.432993517386E-35
    1.574985832861E1  1.541166102812E-62 -1.448094967148E-53  3.420687472456E-35
    1.575052501750E1  1.531349788424E-62 -1.440171452802E-53  3.408425540263E-35
    1.575119170639E1  1.521595998139E-62 -1.432291293402E-53  3.396207562679E-35
    1.575185839528E1  1.511904333716E-62 -1.424454251724E-53  3.384033382143E-35
    1.575252508417E1  1.502274399449E-62 -1.416660091842E-53  3.371902841658E-35
    1.575319177306E1  1.492705802154E-62 -1.408908579119E-53  3.359815784791E-35
    1.575385846195E1  1.483198151152E-62 -1.401199480205E-53  3.347772055667E-35
    1.575452515084E1  1.473751058249E-62 -1.393532563024E-53  3.335771498974E-35
    1.575519183973E1  1.464364137728E-62 -1.385907596772E-53  3.323813959952E-35
    1.575585852862E1  1.455037006325E-62 -1.378324351905E-53  3.311899284400E-35
    1.575652521751E1  1.445769283220E-62 -1.370782600139E-53  3.300027318668E-35
    1.575719190640E1  1.436560590016E-62 -1.363282114436E-53  3.288197909655E-35
    1.575785859529E1  1.427410550729E-62 -1.355822669002E-53  3.276410904811E-35
    1.575852528418E1  1.418318791768E-62 -1.348404039276E-53  3.264666152134E-35
    1.575919197307E1  1.409284941920E-62 -1.341026001929E-53  3.252963500163E-35
    1.575985866196E1  1.400308632341E-62 -1.333688334852E-53  3.241302797984E-35
    1.576052535085E1  1.391389496532E-62 -1.326390817152E-53  3.229683895221E-35
    1.576119203973E1  1.382527170330E-62 -1.319133229144E-53  3.218106642038E-35
    1.576185872862E1  1.373721291893E-62 -1.311915352345E-53  3.206570889137E-35
    1.576252541751E1  1.364971501680E-62 -1.304736969469E-53  3.195076487754E-35
    1.576319210640E1  1.356277442443E-62 -1.297597864417E-53  3.183623289658E-35
    1.576385879529E1  1.347638759210E-62 -1.290497822274E-53  3.172211147152E-35
    1.576452548418E1  1.339055099267E-62 -1.283436629300E-53  3.160839913065E-35
    1.576519217307E1  1.330526112150E-62 -1.276414072924E-53  3.149509440755E-35
    1.576585886196E1  1.322051449623E-62 -1.269429941739E-53  3.138219584106E-35
    1.576652555085E1  1.313630765673E-62 -1.262484025495E-53  3.126970197526E-35
    1.576719223974E1  1.305263716488E-62 -1.255576115092E-53  3.115761135944E-35
    1.576785892863E1  1.296949960445E-62 -1.248706002575E-53  3.104592254810E-35
    1.576852561752E1  1.288689158099E-62 -1.241873481124E-53  3.093463410090E-35
    1.576919230641E1  1.280480972167E-62 -1.235078345054E-53  3.082374458269E-35
    1.576985899530E1  1.272325067513E-62 -1.228320389804E-53  3.071325256346E-35
    1.577052568419E1  1.264221111136E-62 -1.221599411933E-53  3.060315661830E-35
    1.577119237308E1  1.256168772157E-62 -1.214915209111E-53  3.049345532745E-35
    1.577185906197E1  1.248167721804E-62 -1.208267580118E-53  3.038414727619E-35
    1.577252575086E1  1.240217633398E-62 -1.201656324832E-53  3.027523105493E-35
    1.577319243975E1  1.232318182341E-62 -1.195081244230E-53  3.016670525907E-35
    1.577385912864E1  1.224469046105E-62 -1.188542140374E-53  3.005856848909E-35
    1.577452581753E1  1.216669904213E-62 -1.182038816411E-53  2.995081935048E-35
    1.577519250642E1  1.208920438231E-62 -1.175571076566E-53  2.984345645370E-35
    1.577585919531E1  1.201220331753E-62 -1.169138726132E-53  2.973647841423E-35
    1.577652588420E1  1.193569270389E-62 -1.162741571471E-53  2.962988385249E-35
    1.577719257309E1  1.185966941749E-62 -1.156379420002E-53  2.952367139386E-35
    1.577785926198E1  1.178413035436E-62 -1.150052080199E-53  2.941783966861E-35
    1.577852595087E1  1.170907243027E-62 -1.143759361584E-53  2.931238731198E-35
    1.577919263975E1  1.163449258067E-62 -1.137501074720E-53  2.920731296405E-35
    1.577985932864E1  1.156038776049E-62 -1.131277031209E-53  2.910261526981E-35
    1.578052601753E1  1.148675494408E-62 -1.125087043681E-53  2.899829287907E-35
    1.578119270642E1  1.141359112506E-62 -1.118930925792E-53  2.889434444653E-35
    1.578185939531E1  1.134089331619E-62 -1.112808492220E-53  2.879076863166E-35
