#             R [au]        psi_0 [a.u.]        psi_1 [a.u.]        psi_2 [a.u.]
    1.232907763592E1  5.851518834274E-46 -3.864701541405E-36  4.164646760660E-14
    1.232974432481E1  5.816000763195E-46 -3.846244412437E-36  4.157126669931E-14
    1.233041101370E1  5.780698283169E-46 -3.827875431691E-36  4.149620158904E-14
    1.233107770259E1  5.745610085578E-46 -3.809594178185E-36  4.142127203054E-14
    1.233174439148E1  5.710734869748E-46 -3.791400232946E-36  4.134647777904E-14
    1.233241108037E1  5.676071342901E-46 -3.773293179003E-36  4.127181859017E-14
    1.233307776926E1  5.641618220103E-46 -3.755272601378E-36  4.119729422003E-14
    1.233374445815E1  5.607374224222E-46 -3.737338087070E-36  4.112290442516E-14
    1.233441114704E1  5.573338085878E-46 -3.719489225056E-36  4.104864896253E-14
    1.233507783593E1  5.539508543394E-46 -3.701725606273E-36  4.097452758954E-14
    1.233574452482E1  5.505884342753E-46 -3.684046823611E-36  4.090054006404E-14
    1.233641121371E1  5.472464237550E-46 -3.666452471907E-36  4.082668614433E-14
    1.233707790260E1  5.439246988945E-46 -3.648942147931E-36  4.075296558912E-14
    1.233774459149E1  5.406231365616E-46 -3.631515450378E-36  4.067937815757E-14
    1.233841128038E1  5.373416143719E-46 -3.614171979863E-36  4.060592360928E-14
    1.233907796927E1  5.340800106834E-46 -3.596911338904E-36  4.053260170428E-14
    1.233974465816E1  5.308382045928E-46 -3.579733131921E-36  4.045941220302E-14
    1.234041134704E1  5.276160759306E-46 -3.562636965222E-36  4.038635486640E-14
    1.234107803593E1  5.244135052565E-46 -3.545622446993E-36  4.031342945575E-14
    1.234174472482E1  5.212303738556E-46 -3.528689187296E-36  4.024063573281E-14
    1.234241141371E1  5.180665637331E-46 -3.511836798050E-36  4.016797345979E-14
    1.234307810260E1  5.149219576109E-46 -3.495064893032E-36  4.009544239929E-14
    1.234374479149E1  5.117964389224E-46 -3.478373087860E-36  4.002304231436E-14
    1.234441148038E1  5.086898918088E-46 -3.461760999990E-36  3.995077296847E-14
    1.234507816927E1  5.056022011143E-46 -3.445228248704E-36  3.987863412553E-14
    1.234574485816E1  5.025332523823E-46 -3.428774455103E-36  3.980662554985E-14
    1.234641154705E1  4.994829318509E-46 -3.412399242097E-36  3.973474700620E-14
    1.234707823594E1  4.964511264487E-46 -3.396102234396E-36  3.966299825975E-14
    1.234774492483E1  4.934377237905E-46 -3.379883058504E-36  3.959137907609E-14
    1.234841161372E1  4.904426121736E-46 -3.363741342708E-36  3.951988922127E-14
    1.234907830261E1  4.874656805730E-46 -3.347676717070E-36  3.944852846171E-14
    1.234974499150E1  4.845068186377E-46 -3.331688813421E-36  3.937729656429E-14
    1.235041168039E1  4.815659166866E-46 -3.315777265346E-36  3.930619329630E-14
    1.235107836928E1  4.786428657044E-46 -3.299941708183E-36  3.923521842546E-14
    1.235174505817E1  4.757375573373E-46 -3.284181779012E-36  3.916437171988E-14
    1.235241174706E1  4.728498838893E-46 -3.268497116644E-36  3.909365294812E-14
    1.235307843595E1  4.699797383183E-46 -3.252887361618E-36  3.902306187915E-14
    1.235374512484E1  4.671270142316E-46 -3.237352156186E-36  3.895259828235E-14
    1.235441181373E1  4.642916058825E-46 -3.221891144311E-36  3.888226192751E-14
    1.235507850262E1  4.614734081662E-46 -3.206503971656E-36  3.881205258486E-14
    1.235574519151E1  4.586723166158E-46 -3.191190285576E-36  3.874197002503E-14
    1.235641188040E1  4.558882273984E-46 -3.175949735111E-36  3.867201401905E-14
    1.235707856929E1  4.531210373115E-46 -3.160781970977E-36  3.860218433840E-14
    1.235774525818E1  4.503706437791E-46 -3.145686645555E-36  3.853248075493E-14
    1.235841194706E1  4.476369448477E-46 -3.130663412892E-36  3.846290304094E-14
    1.235907863595E1  4.449198391826E-46 -3.115711928681E-36  3.839345096912E-14
    1.235974532484E1  4.422192260643E-46 -3.100831850265E-36  3.832412431257E-14
    1.236041201373E1  4.395350053846E-46 -3.086022836619E-36  3.825492284481E-14
    1.236107870262E1  4.368670776431E-46 -3.071284548350E-36  3.818584633976E-14
    1.236174539151E1  4.342153439432E-46 -3.056616647683E-36  3.811689457176E-14
    1.236241208040E1  4.315797059885E-46 -3.042018798458E-36  3.804806731554E-14
    1.236307876929E1  4.289600660795E-46 -3.027490666120E-36  3.797936434625E-14
    1.236374545818E1  4.263563271095E-46 -3.013031917713E-36  3.791078543944E-14
    1.236441214707E1  4.237683925615E-46 -2.998642221869E-36  3.784233037108E-14
    1.236507883596E1  4.211961665040E-46 -2.984321248804E-36  3.777399891752E-14
    1.236574552485E1  4.186395535881E-46 -2.970068670307E-36  3.770579085553E-14
    1.236641221374E1  4.160984590435E-46 -2.955884159738E-36  3.763770596229E-14
    1.236707890263E1  4.135727886752E-46 -2.941767392015E-36  3.756974401535E-14
    1.236774559152E1  4.110624488600E-46 -2.927718043607E-36  3.750190479270E-14
    1.236841228041E1  4.085673465428E-46 -2.913735792531E-36  3.743418807271E-14
    1.236907896930E1  4.060873892336E-46 -2.899820318340E-36  3.736659363416E-14
    1.236974565819E1  4.036224850036E-46 -2.885971302118E-36  3.729912125622E-14
    1.237041234708E1  4.011725424820E-46 -2.872188426472E-36  3.723177071846E-14
    1.237107903597E1  3.987374708528E-46 -2.858471375525E-36  3.716454180086E-14
    1.237174572486E1  3.963171798511E-46 -2.844819834908E-36  3.709743428378E-14
    1.237241241375E1  3.939115797599E-46 -2.831233491754E-36  3.703044794799E-14
    1.237307910264E1  3.915205814068E-46 -2.817712034690E-36  3.696358257465E-14
    1.237374579153E1  3.891440961606E-46 -2.804255153830E-36  3.689683794532E-14
    1.237441248042E1  3.867820359284E-46 -2.790862540768E-36  3.683021384195E-14
    1.237507916931E1  3.844343131515E-46 -2.777533888571E-36  3.676371004688E-14
    1.237574585820E1  3.821008408031E-46 -2.764268891771E-36  3.669732634286E-14
    1.237641254708E1  3.797815323844E-46 -2.751067246361E-36  3.663106251301E-14
    1.237707923597E1  3.774763019218E-46 -2.737928649784E-36  3.656491834085E-14
    1.237774592486E1  3.751850639634E-46 -2.724852800928E-36  3.649889361029E-14
    1.237841261375E1  3.729077335762E-46 -2.711839400121E-36  3.643298810565E-14
    1.237907930264E1  3.706442263424E-46 -2.698888149119E-36  3.636720161162E-14
    1.237974599153E1  3.683944583570E-46 -2.685998751106E-36  3.630153391326E-14
    1.238041268042E1  3.661583462240E-46 -2.673170910680E-36  3.623598479606E-14
    1.238107936931E1  3.639358070538E-46 -2.660404333852E-36  3.617055404588E-14
    1.238174605820E1  3.617267584598E-46 -2.647698728038E-36  3.610524144895E-14
    1.238241274709E1  3.595311185555E-46 -2.635053802048E-36  3.604004679190E-14
    1.238307943598E1  3.573488059514E-46 -2.622469266085E-36  3.597496986176E-14
    1.238374612487E1  3.551797397523E-46 -2.609944831736E-36  3.591001044591E-14
    1.238441281376E1  3.530238395536E-46 -2.597480211966E-36  3.584516833216E-14
    1.238507950265E1  3.508810254391E-46 -2.585075121108E-36  3.578044330865E-14
    1.238574619154E1  3.487512179776E-46 -2.572729274862E-36  3.571583516395E-14
    1.238641288043E1  3.466343382198E-46 -2.560442390286E-36  3.565134368698E-14
    1.238707956932E1  3.445303076960E-46 -2.548214185786E-36  3.558696866705E-14
    1.238774625821E1  3.424390484125E-46 -2.536044381117E-36  3.552270989387E-14
    1.238841294710E1  3.403604828492E-46 -2.523932697370E-36  3.545856715750E-14
    1.238907963599E1  3.382945339565E-46 -2.511878856968E-36  3.539454024839E-14
    1.238974632488E1  3.362411251523E-46 -2.499882583661E-36  3.533062895738E-14
    1.239041301377E1  3.342001803197E-46 -2.487943602517E-36  3.526683307568E-14
    1.239107970266E1  3.321716238034E-46 -2.476061639918E-36  3.520315239486E-14
    1.239174639155E1  3.301553804078E-46 -2.464236423552E-36  3.513958670690E-14
    1.239241308044E1  3.281513753932E-46 -2.452467682408E-36  3.507613580412E-14
    1.239307976933E1  3.261595344740E-46 -2.440755146769E-36  3.501279947925E-14
    1.239374645822E1  3.241797838154E-46 -2.429098548206E-36  3.494957752536E-14
    1.239441314710E1  3.222120500305E-46 -2.417497619573E-36  3.488646973593E-14
    1.239507983599E1  3.202562601783E-46 -2.405952094999E-36  3.482347590478E-14
    1.239574652488E1  3.183123417602E-46 -2.394461709882E-36  3.476059582612E-14
    1.239641321377E1  3.163802227177E-46 -2.383026200886E-36  3.469782929452E-14
    1.239707990266E1  3.144598314299E-46 -2.371645305931E-36  3.463517610494E-14
    1.239774659155E1  3.125510967104E-46 -2.360318764188E-36  3.457263605270E-14
    1.239841328044E1  3.106539478050E-46 -2.349046316075E-36  3.451020893348E-14
    1.239907996933E1  3.087683143891E-46 -2.337827703249E-36  3.444789454334E-14
    1.239974665822E1  3.068941265646E-46 -2.326662668602E-36  3.438569267870E-14
    1.240041334711E1  3.050313148580E-46 -2.315550956253E-36  3.432360313637E-14
    1.240108003600E1  3.031798102174E-46 -2.304492311542E-36  3.426162571350E-14
    1.240174672489E1  3.013395440100E-46 -2.293486481027E-36  3.419976020762E-14
    1.240241341378E1  2.995104480197E-46 -2.282533212475E-36  3.413800641661E-14
    1.240308010267E1  2.976924544443E-46 -2.271632254860E-36  3.407636413875E-14
    1.240374679156E1  2.958854958934E-46 -2.260783358352E-36  3.401483317265E-14
    1.240441348045E1  2.940895053853E-46 -2.249986274315E-36  3.395341331729E-14
    1.240508016934E1  2.923044163453E-46 -2.239240755302E-36  3.389210437202E-14
    1.240574685823E1  2.905301626023E-46 -2.228546555045E-36  3.383090613656E-14
    1.240641354712E1  2.887666783874E-46 -2.217903428456E-36  3.376981841098E-14
    1.240708023601E1  2.870138983305E-46 -2.207311131613E-36  3.370884099571E-14
    1.240774692490E1  2.852717574584E-46 -2.196769421762E-36  3.364797369155E-14
    1.240841361379E1  2.835401911925E-46 -2.186278057308E-36  3.358721629965E-14
    1.240908030268E1  2.818191353457E-46 -2.175836797808E-36  3.352656862152E-14
    1.240974699157E1  2.801085261211E-46 -2.165445403970E-36  3.346603045903E-14
    1.241041368046E1  2.784083001086E-46 -2.155103637643E-36  3.340560161442E-14
    1.241108036935E1  2.767183942832E-46 -2.144811261814E-36  3.334528189027E-14
    1.241174705824E1  2.750387460023E-46 -2.134568040602E-36  3.328507108952E-14
    1.241241374712E1  2.733692930037E-46 -2.124373739251E-36  3.322496901547E-14
    1.241308043601E1  2.717099734031E-46 -2.114228124130E-36  3.316497547178E-14
    1.241374712490E1  2.700607256918E-46 -2.104130962718E-36  3.310509026246E-14
    1.241441381379E1  2.684214887343E-46 -2.094082023611E-36  3.304531319186E-14
    1.241508050268E1  2.667922017665E-46 -2.084081076505E-36  3.298564406471E-14
    1.241574719157E1  2.651728043929E-46 -2.074127892198E-36  3.292608268607E-14
    1.241641388046E1  2.635632365846E-46 -2.064222242583E-36  3.286662886136E-14
    1.241708056935E1  2.619634386773E-46 -2.054363900641E-36  3.280728239636E-14
    1.241774725824E1  2.603733513684E-46 -2.044552640440E-36  3.274804309718E-14
    1.241841394713E1  2.587929157159E-46 -2.034788237123E-36  3.268891077031E-14
    1.241908063602E1  2.572220731349E-46 -2.025070466909E-36  3.262988522256E-14
    1.241974732491E1  2.556607653966E-46 -2.015399107087E-36  3.257096626111E-14
    1.242041401380E1  2.541089346254E-46 -2.005773936008E-36  3.251215369347E-14
    1.242108070269E1  2.525665232972E-46 -1.996194733082E-36  3.245344732752E-14
    1.242174739158E1  2.510334742367E-46 -1.986661278772E-36  3.239484697146E-14
    1.242241408047E1  2.495097306161E-46 -1.977173354590E-36  3.233635243385E-14
    1.242308076936E1  2.479952359522E-46 -1.967730743091E-36  3.227796352361E-14
    1.242374745825E1  2.464899341048E-46 -1.958333227870E-36  3.221968004999E-14
    1.242441414714E1  2.449937692744E-46 -1.948980593553E-36  3.216150182258E-14
    1.242508083603E1  2.435066860003E-46 -1.939672625797E-36  3.210342865131E-14
    1.242574752492E1  2.420286291584E-46 -1.930409111281E-36  3.204546034648E-14
    1.242641421381E1  2.405595439590E-46 -1.921189837704E-36  3.198759671871E-14
    1.242708090270E1  2.390993759454E-46 -1.912014593778E-36  3.192983757897E-14
    1.242774759159E1  2.376480709909E-46 -1.902883169224E-36  3.187218273857E-14
    1.242841428048E1  2.362055752979E-46 -1.893795354768E-36  3.181463200915E-14
    1.242908096937E1  2.347718353949E-46 -1.884750942136E-36  3.175718520270E-14
    1.242974765826E1  2.333467981352E-46 -1.875749724047E-36  3.169984213156E-14
    1.243041434714E1  2.319304106946E-46 -1.866791494211E-36  3.164260260840E-14
    1.243108103603E1  2.305226205697E-46 -1.857876047322E-36  3.158546644621E-14
    1.243174772492E1  2.291233755755E-46 -1.849003179057E-36  3.152843345835E-14
    1.243241441381E1  2.277326238441E-46 -1.840172686067E-36  3.147150345850E-14
    1.243308110270E1  2.263503138222E-46 -1.831384365974E-36  3.141467626067E-14
    1.243374779159E1  2.249763942694E-46 -1.822638017367E-36  3.135795167923E-14
    1.243441448048E1  2.236108142565E-46 -1.813933439798E-36  3.130132952885E-14
    1.243508116937E1  2.222535231633E-46 -1.805270433773E-36  3.124480962456E-14
    1.243574785826E1  2.209044706769E-46 -1.796648800756E-36  3.118839178172E-14
    1.243641454715E1  2.195636067898E-46 -1.788068343153E-36  3.113207581602E-14
    1.243708123604E1  2.182308817982E-46 -1.779528864319E-36  3.107586154349E-14
    1.243774792493E1  2.169062462996E-46 -1.771030168546E-36  3.101974878048E-14
    1.243841461382E1  2.155896511917E-46 -1.762572061059E-36  3.096373734368E-14
    1.243908130271E1  2.142810476701E-46 -1.754154348016E-36  3.090782705011E-14
    1.243974799160E1  2.129803872269E-46 -1.745776836500E-36  3.085201771711E-14
    1.244041468049E1  2.116876216482E-46 -1.737439334515E-36  3.079630916238E-14
    1.244108136938E1  2.104027030130E-46 -1.729141650981E-36  3.074070120391E-14
    1.244174805827E1  2.091255836913E-46 -1.720883595732E-36  3.068519366005E-14
    1.244241474716E1  2.078562163419E-46 -1.712664979510E-36  3.062978634946E-14
    1.244308143605E1  2.065945539113E-46 -1.704485613959E-36  3.057447909113E-14
    1.244374812494E1  2.053405496313E-46 -1.696345311627E-36  3.051927170439E-14
    1.244441481383E1  2.040941570178E-46 -1.688243885952E-36  3.046416400887E-14
    1.244508150272E1  2.028553298687E-46 -1.680181151266E-36  3.040915582456E-14
    1.244574819161E1  2.016240222624E-46 -1.672156922788E-36  3.035424697174E-14
    1.244641488050E1  2.004001885561E-46 -1.664171016617E-36  3.029943727104E-14
    1.244708156939E1  1.991837833840E-46 -1.656223249733E-36  3.024472654341E-14
    1.244774825828E1  1.979747616557E-46 -1.648313439989E-36  3.019011461012E-14
    1.244841494716E1  1.967730785544E-46 -1.640441406107E-36  3.013560129275E-14
    1.244908163605E1  1.955786895353E-46 -1.632606967676E-36  3.008118641322E-14
    1.244974832494E1  1.943915503242E-46 -1.624809945146E-36  3.002686979376E-14
    1.245041501383E1  1.932116169156E-46 -1.617050159826E-36  2.997265125694E-14
    1.245108170272E1  1.920388455708E-46 -1.609327433876E-36  2.991853062562E-14
    1.245174839161E1  1.908731928170E-46 -1.601641590306E-36  2.986450772302E-14
    1.245241508050E1  1.897146154449E-46 -1.593992452973E-36  2.981058237263E-14
    1.245308176939E1  1.885630705079E-46 -1.586379846573E-36  2.975675439830E-14
    1.245374845828E1  1.874185153197E-46 -1.578803596640E-36  2.970302362418E-14
    1.245441514717E1  1.862809074532E-46 -1.571263529543E-36  2.964938987474E-14
    1.245508183606E1  1.851502047390E-46 -1.563759472477E-36  2.959585297477E-14
    1.245574852495E1  1.840263652635E-46 -1.556291253465E-36  2.954241274937E-14
    1.245641521384E1  1.829093473676E-46 -1.548858701349E-36  2.948906902397E-14
    1.245708190273E1  1.817991096449E-46 -1.541461645792E-36  2.943582162429E-14
    1.245774859162E1  1.806956109406E-46 -1.534099917266E-36  2.938267037638E-14
    1.245841528051E1  1.795988103494E-46 -1.526773347055E-36  2.932961510662E-14
    1.245908196940E1  1.785086672146E-46 -1.519481767250E-36  2.927665564168E-14
    1.245974865829E1  1.774251411260E-46 -1.512225010742E-36  2.922379180855E-14
    1.246041534718E1  1.763481919190E-46 -1.505002911220E-36  2.917102343453E-14
    1.246108203607E1  1.752777796724E-46 -1.497815303168E-36  2.911835034724E-14
    1.246174872496E1  1.742138647076E-46 -1.490662021862E-36  2.906577237460E-14
    1.246241541385E1  1.731564075869E-46 -1.483542903360E-36  2.901328934485E-14
    1.246308210274E1  1.721053691117E-46 -1.476457784509E-36  2.896090108654E-14
    1.246374879163E1  1.710607103216E-46 -1.469406502931E-36  2.890860742852E-14
    1.246441548052E1  1.700223924925E-46 -1.462388897024E-36  2.885640819997E-14
    1.246508216941E1  1.689903771355E-46 -1.455404805960E-36  2.880430323035E-14
    1.246574885830E1  1.679646259952E-46 -1.448454069677E-36  2.875229234945E-14
    1.246641554718E1  1.669451010485E-46 -1.441536528877E-36  2.870037538735E-14
    1.246708223607E1  1.659317645030E-46 -1.434652025025E-36  2.864855217446E-14
    1.246774892496E1  1.649245787958E-46 -1.427800400342E-36  2.859682254148E-14
    1.246841561385E1  1.639235065920E-46 -1.420981497802E-36  2.854518631941E-14
    1.246908230274E1  1.629285107832E-46 -1.414195161129E-36  2.849364333957E-14
    1.246974899163E1  1.619395544863E-46 -1.407441234795E-36  2.844219343359E-14
    1.247041568052E1  1.609566010422E-46 -1.400719564012E-36  2.839083643337E-14
    1.247108236941E1  1.599796140141E-46 -1.394029994734E-36  2.833957217115E-14
    1.247174905830E1  1.590085571865E-46 -1.387372373650E-36  2.828840047945E-14
    1.247241574719E1  1.580433945638E-46 -1.380746548179E-36  2.823732119112E-14
